Date,Adj Close,Close,High,Low,Open,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_mid,BB_pct,lag_1,lag_2,lag_3,lag_4,lag_5,Volume_MA5,Volume_MA20,OBV,GDP_Lag35,CPI_Lag35,FED_RATE_Lag35,UNRATE_Lag35,sentiment_pos,sentiment_neg,sentiment_compound
2022-06-09,12269.7802734375,12269.7802734375,12666.41015625,12265.8603515625,12543.3701171875,5408460000,12548.85,12578.58095703125,12315.699951171875,44.43520881210029,-109.25481873159151,-192.83775805612652,83.582939324535,13013.201767650735,11618.198134693015,12315.699951171875,0.46708275401619204,-0.0075953616721826656,0.008893102871247782,0.004112168065471655,-0.02674802813051258,0.027456120737885836,4661146000.0,5001520500.0,319181680000.0,25861.292,291.298,0.77,3.6,0.0,0.0605,-0.10466
2022-06-10,11832.8203125,11832.8203125,12082.6904296875,11825.349609375,12052.58984375,5152020000,12405.8080078125,12534.183984375,12310.065966796876,38.85720749635132,-153.1499724595069,-184.9002009368026,31.750228477295707,13021.832727819079,11598.299205774672,12310.065966796876,0.16474575631244728,-0.027375826692479954,-0.0075953616721826656,0.008893102871247782,0.004112168065471655,-0.02674802813051258,4865542000.0,4925148000.0,314029660000.0,25861.292,291.298,0.77,3.6,0.0526923076923077,0.017076923076923,0.0364153846153846
2022-06-13,11288.3203125,11288.3203125,11568.650390625,11254.1904296875,11472.1904296875,5937320000,12143.54609375,12394.8740234375,12255.111962890625,33.25510959820278,-229.23136102172612,-193.76643295378733,-35.464928067938786,13099.161269010312,11411.062656770939,12255.111962890625,-0.07271041121709883,-0.03561269649493748,-0.027375826692479954,-0.0075953616721826656,0.008893102871247782,0.004112168065471655,5123604000.0,4927313000.0,308092340000.0,25861.292,291.298,0.77,3.6,0.047999999999999966,0.1075333333333333,-0.11294666666666665
2022-06-14,11311.6904296875,11311.6904296875,11418.2197265625,11205.919921875,11385.1796875,4819890000,11863.5482421875,12261.83310546875,12208.51748046875,33.696944824090934,-284.3626804783453,-211.88568245869894,-72.47699801964635,13152.24822229997,11264.786738637531,12208.51748046875,0.024850144734586504,-0.04601607948231912,-0.03561269649493748,-0.027375826692479954,-0.0075953616721826656,0.008893102871247782,5205334000.0,4921795000.0,312912230000.0,25861.292,291.298,0.77,3.6,0.0,0.0,0.0
2022-06-15,11593.76953125,11593.76953125,11751.2900390625,11346.5400390625,11468.1298828125,5368500000,11659.276171875,12166.3740234375,12160.0009765625,38.95011943865458,-301.81409724446166,-229.8713654158515,-71.94273182861016,13126.261375677252,11193.740577447748,12160.0009765625,0.20699852450164669,0.002070291818493164,-0.04601607948231912,-0.03561269649493748,-0.027375826692479954,-0.0075953616721826656,5337238000.0,4935522000.0,318280730000.0,25861.292,291.298,0.77,3.6,0.0424999999999999,0.0482999999999999,-0.00026
2022-06-16,11127.5703125,11127.5703125,11311.0498046875,11037.2099609375,11286.8701171875,5696630000,11430.8341796875,11989.84208984375,12119.964013671875,34.136297478737035,-349.2370640441877,-253.74450514151874,-95.49255890266897,13187.677163123244,11052.250864220507,12119.964013671875,0.03527138741252524,0.024936953792704886,0.002070291818493164,-0.04601607948231912,-0.03561269649493748,-0.027375826692479954,5394872000.0,4967147500.0,312584100000.0,25861.292,291.298,0.77,3.6,0.129,0.1192,-0.13847
2022-06-17,11265.990234375,11265.990234375,11357.9697265625,11089.9296875,11172.650390625,7452830000,11317.4681640625,11861.6380859375,12089.48203125,36.640140944076265,-371.36985550073405,-277.2695752133618,-94.10028028737224,13219.55357331275,10959.410489187248,12089.48203125,0.13564616653744901,-0.04021118562805659,0.024936953792704886,0.002070291818493164,-0.04601607948231912,-0.03561269649493748,5855034000.0,5082068500.0,320036930000.0,25861.292,291.298,0.77,3.6,0.0,0.1138333333333333,-0.1813166666666666
2022-06-21,11546.759765625,11546.759765625,11638.4697265625,11446.98046875,11446.98046875,5226260000,11369.1560546875,11756.35107421875,12075.039013671874,41.49823648820479,-362.08065707779315,-294.2317915862481,-67.84886549154504,13225.962907942434,10924.115119401315,12075.039013671874,0.2704977493834679,0.012439366185761802,-0.04021118562805659,0.024936953792704886,0.002070291818493164,-0.04601607948231912,5712822000.0,5071663000.0,325263190000.0,25861.292,291.298,0.77,3.6,0.0511125,0.05382499999999998,-0.0186975
2022-06-22,11527.7099609375,11527.7099609375,11708.080078125,11423.2001953125,11427.740234375,5238180000,11412.3599609375,11637.9541015625,12049.710498046876,41.26704043990553,-352.19616231035616,-305.82466573106973,-46.37149657928643,13226.41863986948,10873.002356224271,12049.710498046876,0.27819455880502,0.024921868864514973,0.012439366185761802,-0.04021118562805659,0.024936953792704886,0.002070291818493164,5796480000.0,5105962000.0,320025010000.0,25861.292,291.298,0.77,3.6,0.0989,0.1369999999999999,-0.07454
2022-06-23,11697.6796875,11697.6796875,11729.6201171875,11515.48046875,11622.08984375,5258200000,11433.1419921875,11546.20908203125,12046.102490234374,44.251395540445735,-326.8794299626734,-310.0356185773905,-16.84381138528289,13226.859383652218,10865.34559681653,12046.102490234374,0.35245785788900946,-0.0016497965727330088,0.024921868864514973,0.012439366185761802,-0.04021118562805659,0.024936953792704886,5774420000.0,5132650500.0,325283210000.0,25861.292,291.298,0.77,3.6,0.0664,0.1016999999999999,-0.0877999999999999
2022-06-24,12105.849609375,12105.849609375,12112.8203125,11812.1796875,11826.9501953125,9468130000,11628.7978515625,11529.816015625,12054.198486328125,50.72635967104847,-270.75869797417545,-302.1802344567475,31.421536482572037,13234.225874948928,10874.171097707322,12054.198486328125,0.5218855611085621,0.014744448562503232,-0.0016497965727330088,0.024921868864514973,0.012439366185761802,-0.04021118562805659,6528720000.0,5380072500.0,334751340000.0,25861.292,291.298,0.77,3.6,0.1523,0.0448,0.19383
2022-06-27,12008.240234375,12008.240234375,12175.98046875,11965.669921875,12157.9296875,5047860000,11777.2478515625,11547.3580078125,12040.77099609375,49.25312353959885,-231.4903971515705,-288.0422669957121,56.551869844141606,13216.2365246305,10865.305467557,12040.77099609375,0.48616260497266767,0.03489323804199951,0.014744448562503232,-0.0016497965727330088,0.024921868864514973,0.012439366185761802,6047726000.0,5398834500.0,329703480000.0,25861.292,291.298,0.77,3.6,0.06086666666666666,0.0661,-0.015540000000000031
2022-06-28,11637.76953125,11637.76953125,12133.8701171875,11633.1298828125,12021.33984375,5433220000,11795.4498046875,11582.3029296875,11988.5884765625,44.0267299169147,-227.63978567771846,-275.9617707321134,48.32198505439493,13136.647256404214,10840.529696720785,11988.5884765625,0.3472121151493359,-0.008062992532503421,0.03489323804199951,0.014744448562503232,-0.0016497965727330088,0.024921868864514973,6089118000.0,5430800500.0,324270260000.0,25861.292,291.298,0.77,3.6,0.0515,0.1059,-0.0847599999999999
2022-06-29,11658.259765625,11658.259765625,11710.2099609375,11537.7197265625,11619.009765625,5650860000,11821.559765625,11616.95986328125,11939.396484375,44.37828264389255,-220.39419063350033,-264.84825471239077,44.45406407889044,13053.358430622675,10825.434538127325,11939.396484375,0.3738122430048015,-0.030851373381462155,-0.008062992532503421,0.03489323804199951,0.014744448562503232,-0.0016497965727330088,6171654000.0,5411068500.0,329921120000.0,25861.292,291.298,0.77,3.6,0.038,0.1796,-0.30653
2022-06-30,11503.7197265625,11503.7197265625,11650.9599609375,11322.8603515625,11532.3203125,5654520000,11782.7677734375,11607.9548828125,11887.164453125,42.22425835477411,-224.53380799548358,-256.78536536900936,32.25155737352577,12978.63780096901,10795.69110528099,11887.164453125,0.324345355147737,0.0017606667944385368,-0.030851373381462155,-0.008062992532503421,0.03489323804199951,0.014744448562503232,6250918000.0,5457799500.0,324266600000.0,25861.292,291.298,0.77,3.6,0.1785,0.0313,0.23445
2022-07-01,11585.6796875,11585.6796875,11592.849609375,11378.6298828125,11472.6298828125,4865730000,11678.7337890625,11653.7658203125,11821.803955078125,43.78271728796228,-218.68019157472372,-249.16433061015223,30.484139035428512,12811.510113418968,10832.097796737282,11821.803955078125,0.38070991294326845,-0.013255841109165334,0.0017606667944385368,-0.030851373381462155,-0.008062992532503421,0.03489323804199951,5330438000.0,5478794000.0,329132330000.0,25861.292,291.298,0.77,3.6,0.2063,0.098,0.15907
2022-07-05,11779.900390625,11779.900390625,11781.740234375,11366.0703125,11419.33984375,5053570000,11633.0658203125,11705.1568359375,11783.3974609375,47.40336489194163,-196.10855348495897,-238.5531751851136,42.44462170015461,12712.184094042852,10854.610827832148,11783.3974609375,0.4981173984487655,0.007124648625457253,-0.013255841109165334,0.0017606667944385368,-0.030851373381462155,-0.008062992532503421,5331580000.0,5524970500.0,334185900000.0,25861.292,291.298,0.77,3.6,0.07897499999999998,0.0926583333333333,-0.0329108333333333
2022-07-06,11852.58984375,11852.58984375,11941.3095703125,11727.3603515625,11807.080078125,4851170000,11676.0298828125,11735.73984375,11746.045458984376,48.7341416378098,-170.39077748460113,-224.9206956450111,54.52991816040998,12593.109823038354,10898.981094930397,11746.045458984376,0.5628903713147085,0.01676385920927448,0.007124648625457253,-0.013255841109165334,0.0017606667944385368,-0.030851373381462155,5215170000.0,5535178500.0,339037070000.0,25861.292,294.957,1.21,3.6,0.1565,0.0,0.29097
2022-07-07,12109.0498046875,12109.0498046875,12137.7099609375,11897.509765625,11913.73046875,4685050000,11766.187890625,11793.873828125,11715.91396484375,53.23032909890846,-127.84140307922644,-205.50483713185417,77.66343405262774,12454.244261487363,10977.583668200137,11715.91396484375,0.7662330407074665,0.006170633937011116,0.01676385920927448,0.007124648625457253,-0.013255841109165334,0.0017606667944385368,5022008000.0,5548869000.0,343722120000.0,25861.292,294.957,1.21,3.6,0.0,0.1790999999999999,-0.25138
2022-07-08,12125.6904296875,12125.6904296875,12179.3203125,11956.0302734375,11977.9501953125,4526570000,11890.58203125,11836.67490234375,11691.4419921875,53.51520899672831,-91.72065927924086,-182.7480015613315,91.02734228209064,12329.980646677737,11052.903337697262,11691.4419921875,0.840033006965469,0.021637461881188313,0.006170633937011116,0.01676385920927448,0.007124648625457253,-0.013255841109165334,4796418000.0,5539748500.0,348248690000.0,25861.292,294.957,1.21,3.6,0.1,0.067,0.1152727272727272
2022-07-11,11860.2802734375,11860.2802734375,12026.0595703125,11830.8896484375,12008.759765625,4362910000,11945.5021484375,11812.11796875,11670.9669921875,48.4465514875258,-83.54800170911767,-162.90800159088874,79.35999988177107,12255.391468102001,11086.542516272997,11670.9669921875,0.6619655653142906,0.0013742304531243477,0.021637461881188313,0.006170633937011116,0.01676385920927448,0.007124648625457253,4695854000.0,5487471000.0,343885780000.0,25861.292,294.957,1.21,3.6,0.041851851851851835,0.052532407407407396,-0.014413888888888865
2022-07-12,11744.990234375,11744.990234375,11990.4404296875,11684.01953125,11926.83984375,4317860000,11938.5201171875,11785.79296875,11666.57548828125,46.39109051757396,-85.38973462971444,-147.4043481986539,62.01461356893947,12247.186615535487,11085.964361027014,11666.57548828125,0.5675277672205318,-0.021888251047560314,0.0013742304531243477,0.021637461881188313,0.006170633937011116,0.01676385920927448,4548712000.0,5445763000.0,339567920000.0,25861.292,294.957,1.21,3.6,0.0101999999999999,0.0464,-0.07203
2022-07-13,11728.5302734375,11728.5302734375,11819.6904296875,11498.9599609375,11523.91015625,4433060000,11913.708203125,11794.86904296875,11688.585986328126,46.090428333857886,-87.1726307006411,-135.35800469905135,48.185373998410256,12241.538113712031,11135.63385894422,11688.585986328126,0.5361191187547794,-0.00972068420007799,-0.021888251047560314,0.0013742304531243477,0.021637461881188313,0.006170633937011116,4465090000.0,5370550000.0,335134860000.0,25861.292,294.957,1.21,3.6,0.0318,0.0285999999999999,-0.0449199999999999
2022-07-14,11768.400390625,11768.400390625,11801.1103515625,11488.26953125,11637.1796875,4481070000,11845.5783203125,11805.88310546875,11711.421484375,46.98668537421341,-84.39554413497899,-125.16551258623689,40.769968451257895,12235.822323668193,11187.020645081806,11711.421484375,0.5543276268653561,-0.0014014452638134722,-0.00972068420007799,-0.021888251047560314,0.0013742304531243477,0.021637461881188313,4424294000.0,5353609000.0,339615930000.0,25861.292,294.957,1.21,3.6,0.0892,0.0381,0.00953
2022-07-15,11983.6201171875,11983.6201171875,11987.51953125,11828.1298828125,11896.150390625,4369060000,11817.1642578125,11853.87314453125,11730.914013671874,51.65870075695278,-64.0894662835617,-112.95030332570185,48.86083704214015,12265.779088809079,11196.04893853467,11730.914013671874,0.7362335056657058,0.0033994129066450274,-0.0014014452638134722,-0.00972068420007799,-0.021888251047560314,0.0013742304531243477,4392792000.0,5303637000.0,343984990000.0,25861.292,294.957,1.21,3.6,0.0353333333333333,0.06175,-0.035325
2022-07-18,11877.5,11877.5,12156.08984375,11836.51953125,12089.6796875,5057920000,11820.608203125,11883.05517578125,11768.410498046875,49.34929325967995,-55.91520419517474,-101.54328349959644,45.6280793044217,12224.533100145909,11312.28789594784,11768.410498046875,0.6195835302297075,0.01828793373940174,0.0033994129066450274,-0.0014014452638134722,-0.00972068420007799,-0.021888251047560314,4531794000.0,5271701500.0,338927070000.0,25861.292,294.957,1.21,3.6,0.08719999999999996,0.04954166666666663,0.07621000000000004
2022-07-19,12249.419921875,12249.419921875,12258.3701171875,11967.919921875,12046.6904296875,5302740000,11921.494140625,11930.00712890625,11817.581982421874,56.661772434241655,-19.20483182028329,-85.07559316373381,65.87076134345052,12257.394007015659,11377.76995782809,11817.581982421874,0.990934666749933,-0.008855430675351328,0.01828793373940174,0.0033994129066450274,-0.0014014452638134722,-0.00972068420007799,4728770000.0,5164197000.0,344229810000.0,25861.292,294.957,1.21,3.6,0.1901999999999999,0.0407,0.32969
2022-07-20,12439.6796875,12439.6796875,12488.3896484375,12232.2001953125,12269.0703125,5467080000,12063.7240234375,11988.71611328125,11862.227978515624,59.854747488196686,24.95313162095954,-63.06984820679515,88.02297982775468,12363.302615849325,11361.153341181924,11862.227978515624,1.0762132684035755,0.03131298016207107,-0.008855430675351328,0.01828793373940174,0.0033994129066450274,-0.0014014452638134722,4935574000.0,5176238000.0,349696890000.0,25861.292,294.957,1.21,3.6,0.0431,0.016,0.02703
2022-07-21,12619.41015625,12619.41015625,12620.5,12351.419921875,12466.1298828125,4680930000,12233.9259765625,12039.7521484375,11916.81298828125,62.65391503090266,73.60293374306275,-35.73529181682357,109.33822555988633,12496.185079105286,11337.440897457214,11916.81298828125,1.1063436426230442,0.015532144937348003,0.03131298016207107,-0.008855430675351328,0.01828793373940174,0.0033994129066450274,4975546000.0,5148375500.0,354377820000.0,25861.292,294.957,1.21,3.6,0.0881,0.0807,0.02408
2022-07-22,12396.4697265625,12396.4697265625,12662.8603515625,12322.8203125,12575.759765625,4721880000,12316.4958984375,12066.830078125,11951.752490234376,57.31542959892303,93.09567396344937,-9.969098660768983,103.06477262421835,12559.089715619051,11344.4152648497,11951.752490234376,0.8661205157039806,0.014448158896776198,0.015532144937348003,0.03131298016207107,-0.008855430675351328,0.01828793373940174,5046110000.0,5121559500.0,349655940000.0,25861.292,294.957,1.21,3.6,0.0866666666666666,0.0478333333333333,0.0763083333333333
2022-07-25,12328.41015625,12328.41015625,12415.58984375,12244.400390625,12391.2099609375,4346520000,12406.6779296875,12113.64306640625,11962.880517578125,55.75362040707314,101.87759104607721,12.400239280600255,89.47735176547695,12589.941551415202,11335.819483741048,11962.880517578125,0.7914625681930402,-0.01766646990050358,0.014448158896776198,0.015532144937348003,0.03131298016207107,-0.008855430675351328,4903830000.0,4865479000.0,345309420000.0,25861.292,294.957,1.21,3.6,0.06631666666666666,0.063125,-0.021239166666666667
2022-07-26,12086.900390625,12086.900390625,12259.009765625,12051.2099609375,12248.2099609375,4349760000,12374.1740234375,12147.83408203125,11966.813525390626,50.49540405753416,88.33127593507561,27.586446611495326,60.744829323580284,12596.055403365688,11337.571647415563,11966.813525390626,0.5954218635453992,-0.0054902380930811345,-0.01766646990050358,0.014448158896776198,0.015532144937348003,0.03131298016207107,4713234000.0,4830574000.0,340959660000.0,25861.292,294.957,1.21,3.6,0.0133,0.0626,-0.08327
2022-07-27,12601.4697265625,12601.4697265625,12660.76953125,12256.9404296875,12299.33984375,4588480000,12406.53203125,12235.12802734375,12014.99853515625,59.30240448822349,117.75970797776608,45.62109888474948,72.13860909301661,12684.455976124547,11345.541094187953,12014.99853515625,0.9380197720694412,-0.01958969263385224,-0.0054902380930811345,-0.01766646990050358,0.014448158896776198,0.015532144937348003,4537514000.0,4788337000.0,345548140000.0,25861.292,294.957,1.21,3.6,0.088,0.0313,0.10628
2022-07-28,12717.8701171875,12717.8701171875,12741.830078125,12433.5498046875,12580.6103515625,4924950000,12426.2240234375,12330.075,12067.979052734376,60.99292745124352,148.75968210121027,66.24881552804165,82.51086657316863,12784.61596679244,11351.342138676311,12067.979052734376,0.9534311948661828,0.04257248089316734,-0.01958969263385224,-0.0054902380930811345,-0.01766646990050358,0.014448158896776198,4586318000.0,4752041500.0,350473090000.0,25861.292,294.957,1.21,3.6,0.2101,0.0134,0.36109
2022-07-29,12947.9697265625,12947.9697265625,12986.6396484375,12726.25,12784.2001953125,4907410000,12536.5240234375,12426.5099609375,12140.191552734375,64.16206727017209,189.70766847740015,90.94058611791336,98.76708235948679,12906.749452086811,11373.63365338194,12140.191552734375,1.026886602114798,0.009237048784844548,0.04257248089316734,-0.01958969263385224,-0.0054902380930811345,-0.01766646990050358,4623424000.0,4714686000.0,355380500000.0,25861.292,294.957,1.21,3.6,0.1965,0.0,0.36728
2022-08-01,12940.7802734375,12940.7802734375,13084.6103515625,12833.16015625,12877.0400390625,4396390000,12658.998046875,12532.83798828125,12207.94658203125,63.98714085119474,219.05399580515586,116.56326805536186,102.490727749794,13006.998167634838,11408.894996427664,12207.94658203125,0.9585646938255442,0.018092621425975564,0.009237048784844548,0.04257248089316734,-0.01958969263385224,-0.0054902380930811345,4633398000.0,4691219000.0,350984110000.0,25861.292,294.957,1.21,3.6,0.05006666666666667,0.06430000000000001,-0.01768333333333333
2022-08-02,12901.599609375,12901.599609375,13073.26953125,12809.009765625,12853.0400390625,4792140000,12821.937890625,12598.05595703125,12264.03154296875,62.97942893300687,236.42426770875136,140.53546798603978,95.88879972271158,13093.465953517689,11434.597132419813,12264.03154296875,0.8843390497774819,-0.0005552571775211401,0.018092621425975564,0.009237048784844548,0.04257248089316734,-0.01958969263385224,4721874000.0,4678147500.0,346191970000.0,25861.292,294.957,1.21,3.6,0.0918,0.06,0.02861
2022-08-03,13253.259765625,13253.259765625,13289.1904296875,12974.849609375,12983.580078125,5667990000,12952.2958984375,12679.41396484375,12334.0650390625,67.87030197492885,275.3918234855428,167.50673908594038,107.88508439960239,13249.317232067708,11418.812846057292,12334.0650390625,1.0021537962910239,-0.003027689461888361,-0.0005552571775211401,0.018092621425975564,0.009237048784844548,0.04257248089316734,4937776000.0,4718988500.0,351859960000.0,25861.292,294.957,1.21,3.6,0.0233,0.0,0.0516499999999999
2022-08-04,13311.0400390625,13311.0400390625,13326.7197265625,13170.4404296875,13253.76953125,5451470000,13070.9298828125,12748.576953125,12394.16455078125,68.60423339251864,307.3928440010004,195.4839600689524,111.90888393204801,13400.525426574142,11387.803674988358,12394.16455078125,0.9555401100817147,0.027257097328804436,-0.003027689461888361,-0.0005552571775211401,0.018092621425975564,0.009237048784844548,5043080000.0,4757309500.0,357311430000.0,25861.292,294.957,1.21,3.6,0.0703999999999999,0.0,0.11354
2022-08-05,13207.6904296875,13207.6904296875,13286.01953125,13070.3603515625,13107.4501953125,4911300000,13122.8740234375,12829.6990234375,12448.26455078125,65.71280289653015,320.7174029846101,220.53064865208395,100.18675433252614,13508.734189593735,11387.794911968766,12448.26455078125,0.8580611132614111,0.00435970277949016,0.027257097328804436,-0.003027689461888361,-0.0005552571775211401,0.018092621425975564,5043858000.0,4776546000.0,352400130000.0,26336.304,294.913,1.68,3.5,0.1318181818181818,0.075090909090909,0.0986181818181818
2022-08-08,13159.16015625,13159.16015625,13394.5400390625,13103.7998046875,13227.08984375,5238600000,13166.55,12912.7740234375,12513.208544921876,64.3414746119013,323.63061225043384,241.15064137175395,82.4799708786799,13581.125643466337,11445.291446377414,12513.208544921876,0.8024352790158228,-0.007764202426835953,0.00435970277949016,0.027257097328804436,-0.003027689461888361,-0.0005552571775211401,5212300000.0,4820330500.0,347161530000.0,26336.304,294.913,1.68,3.5,0.05658888888888886,0.06188518518518516,-0.0374929629629629
2022-08-09,13008.169921875,13008.169921875,13095.7001953125,12945.599609375,13064.240234375,5307340000,13187.8640625,13004.9009765625,12576.367529296875,60.13661749469936,310.18013799573237,254.95654069654964,55.22359729918273,13601.54213936375,11551.19291923,12576.367529296875,0.7105994375679854,-0.0036743951333396696,-0.007764202426835953,0.00435970277949016,0.027257097328804436,-0.003027689461888361,5315340000.0,4869804500.0,341854190000.0,26336.304,294.913,1.68,3.5,0.0,0.0985,-0.17398
2022-08-10,13378.3203125,13378.3203125,13386.849609375,13220.0498046875,13330.66015625,5196210000,13212.876171875,13082.58603515625,12658.85703125,66.0023605233324,325.63486724209724,269.0922060056592,56.54266123643805,13662.049729930932,11655.664332569067,12658.85703125,0.8585867810820399,-0.011474154321564844,-0.0036743951333396696,-0.007764202426835953,0.00435970277949016,0.027257097328804436,5220984000.0,4907962000.0,347050400000.0,26336.304,294.913,1.68,3.5,0.0502,0.0094,0.07495
2022-08-11,13291.990234375,13291.990234375,13555.3798828125,13271.349609375,13471.0302734375,5815960000,13209.0662109375,13139.998046875,12735.0365234375,63.64993722923039,327.14560480985347,280.70288576649807,46.442719043355396,13683.415459387428,11786.657587487573,12735.0365234375,0.7936345851986033,0.028455224128225876,-0.011474154321564844,-0.0036743951333396696,-0.007764202426835953,0.00435970277949016,5293882000.0,4974706500.0,341234440000.0,26336.304,294.913,1.68,3.5,0.0564999999999999,0.0319,0.07876
2022-08-12,13565.8701171875,13565.8701171875,13565.8701171875,13341.650390625,13384.650390625,4782610000,13280.7021484375,13201.7880859375,12814.1490234375,67.59578390408765,346.4490439284964,293.85211739889775,52.59692652959865,13762.581466557927,11865.716580317072,12814.1490234375,0.8962965940287589,-0.006452983342336127,0.028455224128225876,-0.011474154321564844,-0.0036743951333396696,-0.007764202426835953,5268144000.0,4995384000.0,346017050000.0,26336.304,294.913,1.68,3.5,0.0763636363636363,0.2015454545454545,-0.3001636363636363
2022-08-15,13667.1796875,13667.1796875,13685.650390625,13524.5302734375,13529.66015625,4476040000,13382.3060546875,13274.42802734375,12903.6330078125,68.93893955231846,365.7063588876481,308.22296569664786,57.48339319100023,13817.035175829706,11990.230839795293,12903.6330078125,0.9179685063289216,0.020604881434851396,-0.006452983342336127,0.028455224128225876,-0.011474154321564844,-0.0036743951333396696,5115632000.0,4966290000.0,350493090000.0,26336.304,294.913,1.68,3.5,0.04827037037037033,0.06599629629629626,-0.05373
2022-08-16,13635.2099609375,13635.2099609375,13720.91015625,13508.4697265625,13617.66015625,5028410000,13507.7140625,13347.7890625,12972.922509765625,67.98133186530605,374.07611340179574,321.39359523767746,52.68251816411828,13887.61326538474,12058.23175414651,12972.922509765625,0.8620280663728809,0.0074679743678323085,0.020604881434851396,-0.006452983342336127,0.028455224128225876,-0.011474154321564844,5059846000.0,4952573500.0,345464680000.0,26336.304,294.913,1.68,3.5,0.078,0.1028999999999999,-0.05119
2022-08-17,13470.8603515625,13470.8603515625,13591.580078125,13389.8203125,13499.240234375,5229520000,13526.2220703125,13369.54912109375,13024.48154296875,63.126759711418245,363.26012757639364,329.7669017054207,33.493225870972935,13928.805495889006,12120.157590048493,13024.48154296875,0.7468024910499701,-0.002339160477398239,0.0074679743678323085,0.020604881434851396,-0.006452983342336127,0.028455224128225876,5066508000.0,4940695500.0,340235160000.0,26336.304,294.913,1.68,3.5,0.0708,0.0696,0.04417
2022-08-18,13505.990234375,13505.990234375,13553.2802734375,13405.740234375,13474.240234375,4724350000,13569.0220703125,13389.044140625,13068.810546875,63.7230865132609,353.44873186830046,334.5032677379967,18.945464130303776,13976.441956642708,12161.179137107292,13068.810546875,0.7408354772626745,-0.012053324433274781,-0.002339160477398239,0.0074679743678323085,0.020604881434851396,-0.006452983342336127,4848186000.0,4942866500.0,344959510000.0,26336.304,294.913,1.68,3.5,0.1447,0.0479,0.1522799999999999
2022-08-19,13242.900390625,13242.900390625,13402.6103515625,13210.8203125,13370.25,4628170000,13504.428125,13392.56513671875,13111.132080078125,56.37054740644741,320.74661114978517,331.7519364203544,-11.005325270569244,13964.04881416065,12258.2153459956,13111.132080078125,0.5772457059882974,0.0026078425501920854,-0.012053324433274781,-0.002339160477398239,0.0074679743678323085,0.020604881434851396,4817298000.0,4938181000.0,340331340000.0,26336.304,294.913,1.68,3.5,0.0,0.0187,-0.05994
2022-08-22,12890.5400390625,12890.5400390625,13073.0703125,12859.8203125,13056.3896484375,4270980000,13349.1001953125,13365.703125,13139.23857421875,48.32778775960671,263.3615413892694,318.0738574141374,-54.71231602486802,13917.316607895822,12361.16054054168,13139.23857421875,0.3401840661270557,-0.019479493112648072,0.0026078425501920854,-0.012053324433274781,-0.002339160477398239,0.0074679743678323085,4776286000.0,4934404000.0,336060360000.0,26336.304,294.913,1.68,3.5,0.07126666666666666,0.055933333333333335,0.02280666666666663
2022-08-23,12881.7900390625,12881.7900390625,13000.7099609375,12852.7001953125,12885.2802734375,3836180000,13198.4162109375,13353.06513671875,13178.983056640625,48.14409098498336,214.7024520738869,297.3995763460873,-82.69712427220043,13795.073855447054,12562.892257834197,13178.983056640625,0.25880745325698207,-0.026607490894664187,-0.019479493112648072,0.0026078425501920854,-0.012053324433274781,-0.002339160477398239,4537840000.0,4908725000.0,332224180000.0,26336.304,294.913,1.68,3.5,0.0707,0.0852,-0.06538
2022-08-24,12917.8603515625,12917.8603515625,12995.1396484375,12843.580078125,12876.23046875,3917170000,13087.8162109375,13307.019140625,13194.802587890625,49.00461311151397,177.00988620486714,273.3216383178433,-96.31175211297614,13762.828840635711,12626.776335145538,13194.802587890625,0.25622408736413804,-0.0006787923526465622,-0.026607490894664187,-0.019479493112648072,0.0026078425501920854,-0.012053324433274781,4275370000.0,4875159500.0,336141350000.0,26336.304,294.913,1.68,3.5,0.0231,0.0,0.04019
2022-08-25,13143.580078125,13143.580078125,13146.83984375,12951.6103515625,12984.740234375,4323470000,13015.3341796875,13292.178125,13216.0880859375,54.1339308820775,163.46759898250457,251.35083045077556,-87.88323146827099,13738.975490228599,12693.2006816464,13216.0880859375,0.4306657540251888,0.002800100947975448,-0.0006787923526465622,-0.026607490894664187,-0.019479493112648072,0.0026078425501920854,4195194000.0,4845085500.0,340464820000.0,26336.304,294.913,1.68,3.5,0.0,0.0,0.0
2022-08-26,12605.169921875,12605.169921875,13175.25,12603.41015625,13129.91015625,4530000000,12887.7880859375,13196.10810546875,13198.948095703125,43.018782988848294,108.04456833555378,222.68957802773122,-114.64500969217744,13778.269175967314,12619.627015438935,13198.948095703125,-0.012477617383905647,0.017473460806936014,0.002800100947975448,-0.0006787923526465622,-0.026607490894664187,-0.019479493112648072,4175560000.0,4826215000.0,335934820000.0,26336.304,294.913,1.68,3.5,0.020090909090909,0.0662727272727272,-0.0945727272727272
2022-08-29,12484.3203125,12484.3203125,12594.33984375,12440.400390625,12488.4599609375,4209850000,12806.544140625,13077.82216796875,13176.12509765625,40.98463099129464,53.75026416531546,188.90171525524806,-135.1514510899326,13829.50268671631,12522.747508596189,13176.12509765625,-0.029406576487777527,-0.04096373690042654,0.017473460806936014,0.002800100947975448,-0.0006787923526465622,-0.026607490894664187,4163334000.0,4816888000.0,331724970000.0,26336.304,294.913,1.68,3.5,0.014633333333333332,0.08837037037037036,-0.11564259259259253
